policy,job_id,site,node,queued_at,started_at,ended_at,submit,start,end,wait_s,runtime_s,queue_seconds,energy_kwh,energy_wh,carbon_kg,carbon_g,ci_cost,ci_cost_g,source
k8s,2db7e9bc-e59c-4693-8592-08a9a8e83461,A,themis-worker,2025-11-18T12:36:34+00:00,2025-11-18T12:36:50+00:00,2025-11-18T12:37:50+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:36:50+00:00,2025-11-18T12:37:50+00:00,16.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,2f4de9b2-b82b-4f50-8098-fad42fdb0bee,C,themis-worker2,2025-11-18T12:36:33+00:00,2025-11-18T12:36:47+00:00,2025-11-18T12:37:47+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:36:47+00:00,2025-11-18T12:37:47+00:00,14.0,60.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,31af4ab6-11b4-4744-a996-c7c41ffa45c4,B,themis-control-plane,2025-11-18T12:37:09+00:00,2025-11-18T12:37:31+00:00,2025-11-18T12:37:52+00:00,2025-11-18T12:37:09+00:00,2025-11-18T12:37:31+00:00,2025-11-18T12:37:52+00:00,22.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,358ba937-1a3e-4728-8b8a-5b845fc94b1f,A,themis-worker,2025-11-18T12:36:25+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:37:27+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:37:27+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,36bdfe06-156d-49f0-ab8a-ab84bd1670e9,B,themis-control-plane,2025-11-18T12:36:55+00:00,2025-11-18T12:37:05+00:00,2025-11-18T12:37:26+00:00,2025-11-18T12:36:55+00:00,2025-11-18T12:37:05+00:00,2025-11-18T12:37:26+00:00,10.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,389020ad-b2d5-40ca-8dfb-f928072b5344,A,themis-worker,2025-11-18T12:36:26+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:37:30+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:37:30+00:00,4.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,38f13fb6-57f5-4832-ae88-1a9029aeb6bf,A,themis-worker,2025-11-18T12:36:34+00:00,2025-11-18T12:36:49+00:00,2025-11-18T12:37:49+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:36:49+00:00,2025-11-18T12:37:49+00:00,15.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,399ba9e7-676c-4953-b299-fdb54e670a48,C,themis-worker2,2025-11-18T12:36:39+00:00,2025-11-18T12:37:00+00:00,2025-11-18T12:38:00+00:00,2025-11-18T12:36:39+00:00,2025-11-18T12:37:00+00:00,2025-11-18T12:38:00+00:00,21.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,3a0de470-97da-4fa3-8789-70322b904d2a,B,themis-control-plane,2025-11-18T12:38:03+00:00,2025-11-18T12:38:03+00:00,2025-11-18T12:38:19+00:00,2025-11-18T12:38:03+00:00,2025-11-18T12:38:03+00:00,2025-11-18T12:38:19+00:00,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,3a8491ea-26aa-49f7-ae7d-f925de7f76ed,A,themis-worker,2025-11-18T12:36:27+00:00,2025-11-18T12:36:31+00:00,2025-11-18T12:37:31+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:31+00:00,2025-11-18T12:37:31+00:00,4.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,3be4b13f-2857-4c81-8584-5adef387eff3,C,themis-worker2,2025-11-18T12:36:17+00:00,2025-11-18T12:36:18+00:00,2025-11-18T12:37:18+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:36:18+00:00,2025-11-18T12:37:18+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,41f70cd1-61ff-4bdc-a112-defa461aae31,A,themis-worker,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,423cd179-30e3-4bc1-b728-17371dcee5f1,A,themis-worker,2025-11-18T12:36:29+00:00,2025-11-18T12:36:38+00:00,2025-11-18T12:37:38+00:00,2025-11-18T12:36:29+00:00,2025-11-18T12:36:38+00:00,2025-11-18T12:37:38+00:00,9.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,45794621-3e39-4a7a-84cd-a890e1c58c3f,A,themis-worker,2025-11-18T12:36:26+00:00,2025-11-18T12:36:29+00:00,2025-11-18T12:37:29+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:36:29+00:00,2025-11-18T12:37:29+00:00,3.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,477039a5-83f8-48ab-9bf5-54fbfa43a44c,,themis-worker,2025-11-18T12:38:21+00:00,2025-11-18T12:38:29+00:00,2025-11-18T12:39:29+00:00,2025-11-18T12:38:21+00:00,2025-11-18T12:38:29+00:00,2025-11-18T12:39:29+00:00,8.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,4b1079a8-2140-4024-a84c-8af8d87a6add,C,themis-worker2,2025-11-18T12:36:35+00:00,2025-11-18T12:36:52+00:00,2025-11-18T12:37:52+00:00,2025-11-18T12:36:35+00:00,2025-11-18T12:36:52+00:00,2025-11-18T12:37:52+00:00,17.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,54bc3b09-c618-485f-970d-19f8c22ee95f,B,themis-control-plane,2025-11-18T12:38:11+00:00,2025-11-18T12:38:14+00:00,2025-11-18T12:38:28+00:00,2025-11-18T12:38:11+00:00,2025-11-18T12:38:14+00:00,2025-11-18T12:38:28+00:00,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,56c669c6-baae-4724-a38e-d41c090bf113,A,themis-worker,2025-11-18T12:36:38+00:00,2025-11-18T12:36:59+00:00,2025-11-18T12:37:59+00:00,2025-11-18T12:36:38+00:00,2025-11-18T12:36:59+00:00,2025-11-18T12:37:59+00:00,21.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,58ad0628-3709-4058-b488-184c8de5497f,C,themis-worker2,2025-11-18T12:36:30+00:00,2025-11-18T12:36:40+00:00,2025-11-18T12:37:40+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:40+00:00,2025-11-18T12:37:40+00:00,10.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,637faf91-1bb5-406f-ada4-cde6e5794c66,A,themis-worker,2025-11-18T12:36:33+00:00,2025-11-18T12:36:46+00:00,2025-11-18T12:37:46+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:36:46+00:00,2025-11-18T12:37:46+00:00,13.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,657939d7-6da3-4b08-914c-b8b8c5f83456,C,themis-worker2,2025-11-18T12:36:41+00:00,2025-11-18T12:37:04+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:04+00:00,2025-11-18T12:38:04+00:00,23.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,689ccc67-baee-4b46-8d76-3e2a7fa8a700,A,themis-worker,2025-11-18T12:36:20+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,6ab87f65-8ea7-4492-8a8f-9d5016581ea9,A,themis-worker,2025-11-18T12:36:23+00:00,2025-11-18T12:36:23+00:00,2025-11-18T12:37:23+00:00,2025-11-18T12:36:23+00:00,2025-11-18T12:36:23+00:00,2025-11-18T12:37:23+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,6ca4eddd-db44-44c3-ae5d-bd508d5526d3,B,themis-control-plane,2025-11-18T12:36:47+00:00,2025-11-18T12:37:02+00:00,2025-11-18T12:37:22+00:00,2025-11-18T12:36:47+00:00,2025-11-18T12:37:02+00:00,2025-11-18T12:37:22+00:00,15.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,6d26a1fb-bfe9-4ccf-9bb0-d162e7b6f3fc,A,themis-worker,2025-11-18T12:36:31+00:00,2025-11-18T12:36:43+00:00,2025-11-18T12:37:43+00:00,2025-11-18T12:36:31+00:00,2025-11-18T12:36:43+00:00,2025-11-18T12:37:43+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,6d65a025-e7b6-411f-bb9a-f59cfa8ae1e3,C,themis-worker2,2025-11-18T12:36:32+00:00,2025-11-18T12:36:45+00:00,2025-11-18T12:37:45+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:36:45+00:00,2025-11-18T12:37:45+00:00,13.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,6ec97dd0-4e9d-4335-8371-17b0147568aa,B,themis-control-plane,2025-11-18T12:36:58+00:00,2025-11-18T12:37:08+00:00,2025-11-18T12:37:28+00:00,2025-11-18T12:36:58+00:00,2025-11-18T12:37:08+00:00,2025-11-18T12:37:28+00:00,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,7156cbcc-eb09-4ece-8633-8e4dbb47cb47,A,themis-worker,2025-11-18T12:36:29+00:00,2025-11-18T12:36:37+00:00,2025-11-18T12:37:37+00:00,2025-11-18T12:36:29+00:00,2025-11-18T12:36:37+00:00,2025-11-18T12:37:37+00:00,8.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,750cfc54-3fd2-4c40-ab1c-7727cff719ec,,themis-worker,2025-11-18T12:36:43+00:00,2025-11-18T12:37:06+00:00,2025-11-18T12:38:06+00:00,2025-11-18T12:36:43+00:00,2025-11-18T12:37:06+00:00,2025-11-18T12:38:06+00:00,23.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,755199a1-daad-40db-a949-a423c0aecf75,C,themis-worker2,2025-11-18T12:36:38+00:00,2025-11-18T12:36:57+00:00,2025-11-18T12:37:57+00:00,2025-11-18T12:36:38+00:00,2025-11-18T12:36:57+00:00,2025-11-18T12:37:57+00:00,19.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,7ab48397-c190-4d5e-aff0-b8da65efe211,C,themis-worker2,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,7d059820-b21c-4c9e-8a58-2727313625cb,C,themis-worker2,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,7fecbb57-60c4-4639-8c23-748a43cff6b6,C,themis-worker2,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:33+00:00,2025-11-18T12:37:33+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,831d2ddb-eb2b-4f0f-81ae-693b6c4db501,,themis-worker2,2025-11-18T12:37:52+00:00,2025-11-18T12:37:53+00:00,2025-11-18T12:38:37+00:00,2025-11-18T12:37:52+00:00,2025-11-18T12:37:53+00:00,2025-11-18T12:38:37+00:00,1.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,845ddaae-ecc9-4ef1-8342-21278dafc64b,C,themis-worker2,2025-11-18T12:36:28+00:00,2025-11-18T12:36:36+00:00,2025-11-18T12:37:36+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:36:36+00:00,2025-11-18T12:37:36+00:00,8.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,8bcb16b4-4a13-40d4-b1b8-f80633589929,,themis-worker,2025-11-18T12:38:20+00:00,2025-11-18T12:38:29+00:00,2025-11-18T12:39:29+00:00,2025-11-18T12:38:20+00:00,2025-11-18T12:38:29+00:00,2025-11-18T12:39:29+00:00,9.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,8d6c8ba1-b790-4831-b396-9dd0071d0df3,C,themis-worker2,2025-11-18T12:36:15+00:00,2025-11-18T12:36:15+00:00,2025-11-18T12:37:15+00:00,2025-11-18T12:36:15+00:00,2025-11-18T12:36:15+00:00,2025-11-18T12:37:15+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,8dceb809-5e32-4497-8e62-1c1a4024d8ec,A,themis-worker,2025-11-18T12:36:24+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:37:25+00:00,2025-11-18T12:36:24+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:37:25+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,92e98ef3-d952-458f-b2c5-5e11ecd9ee1d,B,themis-control-plane,2025-11-18T12:38:04+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:38:20+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:38:20+00:00,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,93aa1921-0631-46d6-998e-4b0d65236f71,A,themis-worker,2025-11-18T12:36:40+00:00,2025-11-18T12:37:03+00:00,2025-11-18T12:38:03+00:00,2025-11-18T12:36:40+00:00,2025-11-18T12:37:03+00:00,2025-11-18T12:38:03+00:00,23.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,9556f539-0c99-4d37-a7d3-d786c4442c79,B,themis-control-plane,2025-11-18T12:38:03+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:38:18+00:00,2025-11-18T12:38:03+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:38:18+00:00,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,97272df0-e271-4d12-93c2-e06f3324acf8,A,themis-worker,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:41+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,9a78617c-547e-45f8-99cc-3271fb2674d0,B,themis-control-plane,2025-11-18T12:37:59+00:00,2025-11-18T12:38:00+00:00,2025-11-18T12:38:12+00:00,2025-11-18T12:37:59+00:00,2025-11-18T12:38:00+00:00,2025-11-18T12:38:12+00:00,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,a3c05149-c7c4-443b-aa38-09ca2d632f5e,A,themis-worker,2025-11-18T12:36:16+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:37:17+00:00,2025-11-18T12:36:16+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:37:17+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,a3df7120-2d6c-4519-ac37-1b930175ede6,A,themis-worker,2025-11-18T12:36:14+00:00,2025-11-18T12:36:15+00:00,2025-11-18T12:37:15+00:00,2025-11-18T12:36:14+00:00,2025-11-18T12:36:15+00:00,2025-11-18T12:37:15+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,a594e85b-0f2b-4f2b-85e1-b355ff5e394d,,themis-worker2,2025-11-18T12:38:18+00:00,2025-11-18T12:38:24+00:00,2025-11-18T12:39:24+00:00,2025-11-18T12:38:18+00:00,2025-11-18T12:38:24+00:00,2025-11-18T12:39:24+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,a7d91d3b-698c-4745-9f63-aba05148ad9c,A,themis-worker,2025-11-18T12:36:27+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:37:32+00:00,2025-11-18T12:36:27+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:37:32+00:00,5.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,a8ef9221-e00b-43f2-a33f-1b6833d0fa0a,A,themis-worker,2025-11-18T12:36:26+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:37:28+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,abee5776-76d2-49db-a2f2-73fc36b11059,B,themis-control-plane,2025-11-18T12:38:15+00:00,2025-11-18T12:38:19+00:00,2025-11-18T12:38:33+00:00,2025-11-18T12:38:15+00:00,2025-11-18T12:38:19+00:00,2025-11-18T12:38:33+00:00,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b0c4248f-6a4d-49b9-824f-fcd4535815e4,,themis-worker,2025-11-18T12:36:12+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:46+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:12+00:00,2025-11-18T12:36:46+00:00,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b22abb81-dc71-4a96-b5ab-239da983b33b,A,themis-worker,2025-11-18T12:36:17+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:37:17+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:36:17+00:00,2025-11-18T12:37:17+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b4262242-402e-4ff4-aeca-0dc898f6e8c1,A,themis-worker,2025-11-18T12:36:18+00:00,2025-11-18T12:36:18+00:00,2025-11-18T12:37:18+00:00,2025-11-18T12:36:18+00:00,2025-11-18T12:36:18+00:00,2025-11-18T12:37:18+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b4a9c586-6464-4dc3-985c-efd3f2c20932,A,themis-worker,2025-11-18T12:36:19+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:36:20+00:00,2025-11-18T12:37:20+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b52855da-9c3c-40c4-a9bc-3fbb194fc874,A,themis-worker,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,2025-11-18T12:36:32+00:00,2025-11-18T12:36:44+00:00,2025-11-18T12:37:44+00:00,12.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b5c4ae82-27e6-4bc2-91bf-13c148882d36,B,themis-control-plane,2025-11-18T12:36:49+00:00,2025-11-18T12:37:01+00:00,2025-11-18T12:37:20+00:00,2025-11-18T12:36:49+00:00,2025-11-18T12:37:01+00:00,2025-11-18T12:37:20+00:00,12.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b63015d9-9b8e-4ede-b9bc-d4dc67080b7e,A,themis-worker,2025-11-18T12:36:41+00:00,2025-11-18T12:37:04+00:00,2025-11-18T12:38:04+00:00,2025-11-18T12:36:41+00:00,2025-11-18T12:37:04+00:00,2025-11-18T12:38:04+00:00,23.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b6e22cdd-65bd-4f37-9054-d60c4638c7c6,B,themis-control-plane,2025-11-18T12:36:48+00:00,2025-11-18T12:37:08+00:00,2025-11-18T12:37:27+00:00,2025-11-18T12:36:48+00:00,2025-11-18T12:37:08+00:00,2025-11-18T12:37:27+00:00,20.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b8b8e2e3-e4e7-4d3c-8fdb-83cb089df736,B,themis-control-plane,2025-11-18T12:37:12+00:00,2025-11-18T12:37:32+00:00,2025-11-18T12:37:52+00:00,2025-11-18T12:37:12+00:00,2025-11-18T12:37:32+00:00,2025-11-18T12:37:52+00:00,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,b9508c41-8509-4f53-ab6b-8aa03ee4ea02,,themis-worker,2025-11-18T12:38:12+00:00,2025-11-18T12:38:14+00:00,2025-11-18T12:39:14+00:00,2025-11-18T12:38:12+00:00,2025-11-18T12:38:14+00:00,2025-11-18T12:39:14+00:00,2.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,bb76225e-1c62-436c-8bdc-c17b2efdf50b,,themis-worker2,2025-11-18T12:38:18+00:00,2025-11-18T12:38:24+00:00,2025-11-18T12:39:24+00:00,2025-11-18T12:38:18+00:00,2025-11-18T12:38:24+00:00,2025-11-18T12:39:24+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,bd013a7a-e757-487a-ab4b-a3f717458c66,C,themis-worker2,2025-11-18T12:36:40+00:00,2025-11-18T12:37:01+00:00,2025-11-18T12:38:01+00:00,2025-11-18T12:36:40+00:00,2025-11-18T12:37:01+00:00,2025-11-18T12:38:01+00:00,21.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,bed9cb04-129e-4dfd-ac0c-95e0d51dfb34,C,themis-worker2,2025-11-18T12:36:30+00:00,2025-11-18T12:36:39+00:00,2025-11-18T12:37:39+00:00,2025-11-18T12:36:30+00:00,2025-11-18T12:36:39+00:00,2025-11-18T12:37:39+00:00,9.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,c0d5d377-ddca-4a82-ae5a-126c41defab9,A,themis-worker,2025-11-18T12:38:19+00:00,2025-11-18T12:38:26+00:00,2025-11-18T12:39:26+00:00,2025-11-18T12:38:19+00:00,2025-11-18T12:38:26+00:00,2025-11-18T12:39:26+00:00,7.0,60.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,c22c5b28-5d12-4ffc-a4e6-9a5c012b20a0,A,themis-worker,2025-11-18T12:36:25+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:37:26+00:00,2025-11-18T12:36:25+00:00,2025-11-18T12:36:26+00:00,2025-11-18T12:37:26+00:00,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,c25b11a3-50c4-483a-b3ba-f7fb111e129a,A,themis-worker,2025-11-18T12:36:40+00:00,2025-11-18T12:37:02+00:00,2025-11-18T12:38:02+00:00,2025-11-18T12:36:40+00:00,2025-11-18T12:37:02+00:00,2025-11-18T12:38:02+00:00,22.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,c4b417bb-1ae9-43c9-bcc7-263b50c3d755,C,themis-worker2,2025-11-18T12:36:16+00:00,2025-11-18T12:36:16+00:00,2025-11-18T12:37:16+00:00,2025-11-18T12:36:16+00:00,2025-11-18T12:36:16+00:00,2025-11-18T12:37:16+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,c90982b7-167a-4155-b844-46618a5181f0,A,themis-worker,2025-11-18T12:36:35+00:00,2025-11-18T12:36:52+00:00,2025-11-18T12:37:52+00:00,2025-11-18T12:36:35+00:00,2025-11-18T12:36:52+00:00,2025-11-18T12:37:52+00:00,17.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,ce7d0d99-0f1f-4228-a7a9-931a3102281f,A,themis-worker,2025-11-18T12:36:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:37:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:36:19+00:00,2025-11-18T12:37:19+00:00,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,d0c2f4fc-938a-486e-9d67-f52d39e35ee1,A,themis-worker,2025-11-18T12:36:37+00:00,2025-11-18T12:36:56+00:00,2025-11-18T12:37:56+00:00,2025-11-18T12:36:37+00:00,2025-11-18T12:36:56+00:00,2025-11-18T12:37:56+00:00,19.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,d311d5ba-0119-4dbd-ab31-0d92dce461ce,A,themis-worker,2025-11-18T12:36:31+00:00,2025-11-18T12:36:42+00:00,2025-11-18T12:37:42+00:00,2025-11-18T12:36:31+00:00,2025-11-18T12:36:42+00:00,2025-11-18T12:37:42+00:00,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,d440c1b3-2f36-4b03-b690-da0bcc678aa0,A,themis-worker,2025-11-18T12:36:28+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:37:34+00:00,2025-11-18T12:36:28+00:00,2025-11-18T12:36:34+00:00,2025-11-18T12:37:34+00:00,6.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,d6dd087e-54f5-4bbf-ae76-d70e2f4d5850,A,themis-worker,2025-11-18T12:36:36+00:00,2025-11-18T12:36:53+00:00,2025-11-18T12:37:53+00:00,2025-11-18T12:36:36+00:00,2025-11-18T12:36:53+00:00,2025-11-18T12:37:53+00:00,17.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,dd7bd5bf-9a81-4ff1-ac42-eff1730c2325,,themis-worker2,2025-11-18T12:38:20+00:00,2025-11-18T12:38:27+00:00,2025-11-18T12:39:27+00:00,2025-11-18T12:38:20+00:00,2025-11-18T12:38:27+00:00,2025-11-18T12:39:27+00:00,7.0,60.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,e1519259-71c9-4a23-a650-a7564690db30,B,themis-control-plane,2025-11-18T12:37:05+00:00,2025-11-18T12:37:30+00:00,2025-11-18T12:37:46+00:00,2025-11-18T12:37:05+00:00,2025-11-18T12:37:30+00:00,2025-11-18T12:37:46+00:00,25.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
k8s,e341fec6-a696-4f48-87ce-fdbb694642e1,,themis-worker,2025-11-18T12:38:17+00:00,2025-11-18T12:38:22+00:00,2025-11-18T12:39:22+00:00,2025-11-18T12:38:17+00:00,2025-11-18T12:38:22+00:00,2025-11-18T12:39:22+00:00,5.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,kubernetes
